0.1,248.168906,0.006860005
0.2,274.699068,0.003558998
0.3,277.985079,0.002823873
0.4,277.547984,0.002914476
0.5,276.854795,0.004119254
0.6,280.462703,0.002797737
0.7,280.591941,0.002560023
0.8,286.541922,0.002766806
0.9,287.205999,0.00287368
