240,0.38051
241,0.37991
242,0.379373
243,0.378938
244,0.377296
245,0.377677
246,0.37808
247,0.378793
248,0.379158
249,0.380032
250,0.380298
251,0.380424
252,0.380424
253,0.380255
254,0.3802
255,0.380553
256,0.380177
257,0.380094
258,0.379949
259,0.379824
260,0.379699
261,0.379095
262,0.37857
263,0.377916
264,0.377477
265,0.37705
266,0.376897
267,0.376771
268,0.376372
269,0.372468
270,0.372433
271,0.372903
272,0.372512
273,0.372237
274,0.37161
275,0.371555
276,0.372621
277,0.373762
278,0.3744
279,0.376038
280,0.377884
281,0.378872
282,0.379938
283,0.381756
284,0.382254
285,0.383535
286,0.384617
287,0.384158
288,0.38312
289,0.382289
290,0.381301
291,0.380639
292,0.379025
293,0.378092
294,0.37
295,0.368385
296,0.368224
297,0.366536
298,0.365607
299,0.365227
300,0.36429
301,0.364184
302,0.364122
303,0.364698
304,0.364803
305,0.365066
306,0.365501
307,0.365803
308,0.365756
309,0.366183
310,0.366351
311,0.366289
312,0.365916
313,0.366665
314,0.366806
315,0.367237
316,0.367253
317,0.367257
318,0.366849
319,0.371485
320,0.372151
321,0.371512
322,0.371595
323,0.37192
324,0.372273
325,0.37259
326,0.372954
327,0.372923
328,0.372986
329,0.373099
330,0.373119
331,0.373017
332,0.373174
333,0.373495
334,0.373323
335,0.373385
336,0.373722
337,0.373668
338,0.373554
339,0.374369
340,0.37732
341,0.379111
342,0.38223
343,0.384946
344,0.388469
345,0.392215
346,0.395609
347,0.397231
348,0.400021
349,0.401561
350,0.402627
351,0.404986
352,0.40713
353,0.408642
354,0.410108
355,0.412259
356,0.412965
357,0.414748
358,0.416398
359,0.417091
360,0.41871
361,0.419544
362,0.419642
363,0.41967
364,0.419329
365,0.41842
366,0.418427
367,0.416452
368,0.415406
369,0.406507
370,0.406914
371,0.407259
372,0.406346
373,0.405284
374,0.404402
375,0.403332
376,0.403019
377,0.401373
378,0.400186
379,0.399261
380,0.398481
381,0.397885
382,0.398955
383,0.39941
384,0.401369
385,0.404355
386,0.404649
387,0.409987
388,0.414207
389,0.415692
390,0.422025
391,0.426457
392,0.427488
393,0.431622
394,0.426857
395,0.429181
396,0.43413
397,0.43777
398,0.438393
399,0.440694
400,0.443449
401,0.444526
402,0.446811
403,0.44908
404,0.450792
405,0.454711
406,0.459069
407,0.460472
408,0.464441
409,0.468435
410,0.470719
411,0.47521
412,0.482997
413,0.48525
414,0.491747
415,0.49525
416,0.497159
417,0.500768
418,0.504181
419,0.50297
420,0.510083
421,0.513657
422,0.516059
423,0.525041
424,0.531432
425,0.534034
426,0.541793
427,0.547617
428,0.551124
429,0.55911
430,0.565615
431,0.570412
432,0.578743
433,0.588195
434,0.590742
435,0.597389
436,0.603941
437,0.605398
438,0.612017
439,0.615054
440,0.619267
441,0.623146
442,0.625525
443,0.627473
444,0.63899
445,0.641655
446,0.642215
447,0.645903
448,0.649328
449,0.650523
450,0.656311
451,0.659555
452,0.660006
453,0.663933
454,0.66677
455,0.667103
456,0.668279
457,0.672119
458,0.672958
459,0.674635
460,0.677452
461,0.678495
462,0.679753
463,0.682731
464,0.684338
465,0.685603
466,0.686297
467,0.687132
468,0.687825
469,0.703998
470,0.704664
471,0.704809
472,0.704695
473,0.703692
474,0.704068
475,0.703453
476,0.704492
477,0.705875
478,0.707055
479,0.707102
480,0.708285
481,0.70747
482,0.7072
483,0.707701
484,0.708344
485,0.707885
486,0.707846
487,0.707717
488,0.707623
489,0.707881
490,0.708434
491,0.70816
492,0.708469
493,0.708614
494,0.706333
495,0.706232
496,0.706349
497,0.705957
498,0.706173
499,0.705989
500,0.705526
501,0.705875
502,0.706232
503,0.706757
504,0.705867
505,0.705091
506,0.704597
507,0.704417
508,0.704041
509,0.704417
510,0.704186
511,0.705659
512,0.705714
513,0.70825
514,0.710315
515,0.712592
516,0.722044
517,0.730575
518,0.735971
519,0.761168
520,0.763206
521,0.766835
522,0.774375
523,0.782561
524,0.787777
525,0.79148
526,0.795273
527,0.798984
528,0.800195
529,0.803299
530,0.805666
531,0.806708
532,0.806645
533,0.807892
534,0.808138
535,0.807366
536,0.807735
537,0.808076
538,0.808942
539,0.809244
540,0.809001
541,0.81069
542,0.811422
543,0.812418
544,0.830154
545,0.828692
546,0.827924
547,0.827058
548,0.826572
549,0.825738
550,0.825165
551,0.825573
552,0.825738
553,0.825087
554,0.824758
555,0.823206
556,0.822422
557,0.821983
558,0.820443
559,0.820377
560,0.820506
561,0.820337
562,0.821251
563,0.821125
564,0.821176
565,0.821262
566,0.821972
567,0.821956
568,0.82223
569,0.820059
570,0.820541
571,0.819875
572,0.819663
573,0.819993
574,0.819491
575,0.819064
576,0.819146
577,0.81953
578,0.819456
579,0.819276
580,0.819479
581,0.819389
582,0.819507
583,0.820177
584,0.819546
585,0.820032
586,0.820737
587,0.821055
588,0.82156
589,0.822175
590,0.82243
591,0.823249
592,0.826176
593,0.827313
594,0.841918
595,0.845606
596,0.848505
597,0.851276
598,0.852867
599,0.854626
600,0.855732
601,0.857103
602,0.857891
603,0.859317
604,0.860062
605,0.860281
606,0.862656
607,0.86458
608,0.865838
609,0.866414
610,0.867405
611,0.867449
612,0.866927
613,0.866195
614,0.865963
615,0.865838
616,0.865771
617,0.866101
618,0.865987
619,0.87297
620,0.872653
621,0.872269
622,0.872273
623,0.871912
624,0.872496
625,0.871622
626,0.871246
627,0.870999
628,0.871187
629,0.871524
630,0.871889
631,0.87203
632,0.872006
633,0.872073
634,0.87221
635,0.872374
636,0.872668
637,0.872688
638,0.872418
639,0.872715
640,0.872617
641,0.872613
642,0.872159
643,0.871736
644,0.873072
645,0.873225
646,0.873389
647,0.872947
648,0.872096
649,0.871504
650,0.871258
651,0.870419
652,0.869204
653,0.869185
654,0.868526
655,0.868021
656,0.867652
657,0.866618
658,0.866104
659,0.865474
660,0.864517
661,0.864024
662,0.863463
663,0.862613
664,0.86215
665,0.862197
666,0.861312
667,0.861147
668,0.860967
669,0.86123
670,0.860567
671,0.860751
672,0.860352
673,0.860066
674,0.859486
675,0.858663
676,0.857989
677,0.857475
678,0.856684
679,0.856413
680,0.856762
681,0.856331
682,0.855814
683,0.855896
684,0.855536
685,0.855026
686,0.854634
687,0.854391
688,0.853996
689,0.854027
690,0.853913
691,0.853894
692,0.853545
693,0.852781
694,0.854301
695,0.853757
696,0.853612
697,0.852961
698,0.852695
699,0.852283
700,0.851981
701,0.85204
702,0.851821
703,0.851668
704,0.851793
705,0.852115
706,0.852209
707,0.852146
708,0.852216
709,0.852091
710,0.852369
711,0.852742
712,0.85273
713,0.85235
714,0.852444
715,0.852534
716,0.852299
717,0.852459
718,0.851977
719,0.852318
720,0.852393
721,0.852487
722,0.852769
723,0.852887
724,0.853333
725,0.853177
726,0.852992
727,0.852796
728,0.852843
729,0.852937
730,0.852941
731,0.853306
732,0.8532
733,0.852934
734,0.852965
735,0.852898
736,0.852679
737,0.852828
738,0.852628
739,0.852608
740,0.852651
741,0.852745
742,0.852569
743,0.852624
744,0.852044
745,0.852365
746,0.852702
747,0.852483
748,0.852216
749,0.852115
750,0.852263
751,0.851915
752,0.852165
753,0.852189
754,0.85213
755,0.852056
756,0.852001
757,0.852405
758,0.852448
759,0.852726
760,0.852471
761,0.851981
762,0.852103
763,0.852017
764,0.851973
765,0.852064
766,0.851993
767,0.851934
768,0.851911
769,0.853952
770,0.853843
771,0.853443
772,0.853541
773,0.853369
774,0.853376
775,0.85311
776,0.853149
777,0.853035
778,0.853157
779,0.853086
780,0.852871
781,0.85273
782,0.852185
783,0.851977
784,0.851801
785,0.851538
786,0.851542
787,0.8511
788,0.8507
789,0.850359
790,0.850277
791,0.8503
792,0.850042
793,0.850026
794,0.849031
795,0.849175
796,0.849113
797,0.849132
798,0.848995
799,0.848517
800,0.847933
801,0.846534
802,0.845406
803,0.845151
804,0.845366
805,0.845323
806,0.845606
807,0.845825
808,0.845555
809,0.845472
810,0.844951
811,0.844716
812,0.844465
813,0.844336
814,0.844716
815,0.845143
816,0.84539
817,0.845523
818,0.845508
819,0.84559
820,0.845688
821,0.845186
822,0.845488
823,0.845476
824,0.845766
825,0.846142
826,0.846577
827,0.847055
828,0.847189
829,0.846812
830,0.846542
831,0.846805
832,0.847459
833,0.84751
834,0.847812
835,0.847914
836,0.847965
837,0.848235
838,0.848298
839,0.848161
840,0.848439
841,0.848548
842,0.848615
843,0.848529
844,0.847859
845,0.847804
846,0.847855
847,0.847878
848,0.847914
849,0.847588
850,0.847663
851,0.847718
852,0.84771
853,0.84742
854,0.847377
855,0.847792
856,0.847874
857,0.84778
858,0.847596
859,0.8472
860,0.847126
861,0.847361
862,0.847102
863,0.847012
864,0.846832
865,0.846519
866,0.846573
867,0.846628
868,0.846863
869,0.846135
870,0.845801
871,0.845562
872,0.845453
873,0.845163
874,0.845065
875,0.845265
876,0.845288
877,0.845445
878,0.845531
879,0.845868
880,0.845829
881,0.846017
882,0.845927
883,0.846119
884,0.84628
885,0.846401
886,0.846452
887,0.846432
888,0.846558
889,0.846511
890,0.846711
891,0.846961
892,0.847075
893,0.84686
894,0.847102
895,0.847236
896,0.847455
897,0.847584
898,0.847769
899,0.847729
900,0.847827
901,0.847886
902,0.847757
903,0.847769
904,0.848458
905,0.848611
906,0.848831
907,0.848768
908,0.848905
909,0.849168
910,0.849085
911,0.84925
912,0.849234
913,0.849587
914,0.84965
915,0.84956
916,0.84936
917,0.848697
918,0.848262
919,0.848294
920,0.848494
921,0.848435
922,0.848623
923,0.848411
924,0.848556
925,0.848462
926,0.848548
927,0.848552
928,0.848513
929,0.846875
930,0.846871
931,0.847126
932,0.847259
933,0.84693
934,0.847087
935,0.846762
936,0.84646
937,0.846119
938,0.846041
939,0.845939
940,0.845829
941,0.845457
942,0.845598
943,0.845484
944,0.845468
945,0.845484
946,0.845566
947,0.845766
948,0.845872
949,0.845829
950,0.846162
951,0.845954
952,0.84599
953,0.846162
954,0.846323
955,0.846256
956,0.84635
957,0.84635
958,0.845986
959,0.84579
960,0.845813
961,0.84617
962,0.846072
963,0.846041
964,0.845931
965,0.846068
966,0.846135
967,0.84588
968,0.846017
969,0.845766
970,0.845308
971,0.845218
972,0.844963
973,0.844426
974,0.844207
975,0.844195
976,0.843866
977,0.84392
978,0.843662
979,0.843819
980,0.843501
981,0.844015
982,0.84425
983,0.844657
984,0.844908
985,0.845508
986,0.845323
987,0.845711
988,0.845825
989,0.84595
990,0.845754
991,0.845602
992,0.845672
993,0.845935
994,0.845923
995,0.845829
996,0.845707
997,0.845884
998,0.846013
999,0.846452
1000,0.846546
1001,0.846691
1002,0.847083
1003,0.847075
1004,0.847157
1005,0.847142
1006,0.84684
1007,0.846934
1008,0.847044
1009,0.846954
1010,0.844214
1011,0.844112
1012,0.843936
1013,0.844191
1014,0.843979
1015,0.84394
1016,0.843877
1017,0.843775
1018,0.844457
1019,0.844649
1020,0.844826
1021,0.84461
1022,0.844112
1023,0.843803
1024,0.843438
1025,0.843317
1026,0.843548
1027,0.843415
1028,0.843517
1029,0.843787
1030,0.843752
1031,0.84387
1032,0.843568
1033,0.843474
1034,0.843572
1035,0.844332
1036,0.844367
1037,0.844195
1038,0.843893
1039,0.843873
1040,0.843517
1041,0.843407
1042,0.843415
1043,0.843634
1044,0.843748
1045,0.843587
1046,0.843509
1047,0.843607
1048,0.843435
1049,0.843689
1050,0.843866
1051,0.843924
1052,0.844195
1053,0.844207
1054,0.844058
1055,0.844332
1056,0.844434
1057,0.844536
1058,0.844806
1059,0.84492
1060,0.843035
1061,0.842902
1062,0.843262
1063,0.843262
1064,0.843556
1065,0.843744
1066,0.843819
1067,0.843783
1068,0.84374
1069,0.843873
1070,0.84387
1071,0.844054
1072,0.843885
1073,0.843689
1074,0.843971
1075,0.843987
1076,0.844018
1077,0.844132
1078,0.844308
1079,0.844167
1080,0.844093
1081,0.843952
1082,0.843893
1083,0.843819
1084,0.843752
1085,0.843438
1086,0.843356
1087,0.843235
1088,0.843282
1089,0.843858
1090,0.843991
1091,0.843932
1092,0.843356
1093,0.843513
1094,0.843458
1095,0.84347
1096,0.843709
1097,0.84356
1098,0.843807
1099,0.843913
1100,0.843717
1101,0.843395
1102,0.84334
1103,0.843227
1104,0.843227
1105,0.843145
1106,0.843109
1107,0.843148
1108,0.843035
1109,0.843145
1110,0.841346
1111,0.841385
1112,0.841691
1113,0.842102
1114,0.84231
1115,0.842157
1116,0.842106
1117,0.842224
1118,0.842431
1119,0.84309
1120,0.84325
1121,0.843556
1122,0.843591
1123,0.843607
1124,0.843623
1125,0.843666
1126,0.843623
1127,0.843826
1128,0.844156
1129,0.844085
1130,0.844163
1131,0.844602
1132,0.844587
1133,0.844414
1134,0.844414
1135,0.846311
1136,0.84615
1137,0.846103
1138,0.845582
1139,0.84586
1140,0.845974
1141,0.845766
1142,0.845543
1143,0.845958
1144,0.845813
1145,0.845316
1146,0.845194
1147,0.845308
1148,0.845053
1149,0.845073
1150,0.8449
1151,0.845065
1152,0.845069
1153,0.845033
1154,0.844696
1155,0.844547
1156,0.844453
1157,0.844614
1158,0.844779
1159,0.844979
1160,0.845398
1161,0.845139
1162,0.844994
1163,0.84463
1164,0.84396
1165,0.844022
1166,0.843685
1167,0.843971
1168,0.844175
1169,0.844881
1170,0.845147
1171,0.845022
1172,0.844904
1173,0.844818
1174,0.844493
1175,0.844277
1176,0.844081
1177,0.844175
1178,0.84387
1179,0.843928
1180,0.844112
1181,0.844179
1182,0.844085
1183,0.844054
1184,0.844163
1185,0.843246
1186,0.843086
1187,0.843344
1188,0.843278
1189,0.843372
1190,0.84354
1191,0.843074
1192,0.842909
1193,0.843427
1194,0.843329
1195,0.843391
1196,0.843395
1197,0.843662
1198,0.84376
1199,0.843517
1200,0.843474
1201,0.843536
1202,0.843223
1203,0.843219
1204,0.843266
1205,0.843203
1206,0.84327
1207,0.84316
1208,0.84309
1209,0.843129
1210,0.845241
1211,0.844967
1212,0.84479
1213,0.844622
1214,0.844751
1215,0.844563
1216,0.844285
1217,0.844312
1218,0.844426
1219,0.844426
1220,0.844446
1221,0.844391
1222,0.844598
1223,0.844489
1224,0.844567
1225,0.844696
1226,0.844704
1227,0.844783
1228,0.844908
1229,0.845061
1230,0.84519
1231,0.845214
1232,0.844869
1233,0.844982
1234,0.844759
1235,0.842529
1236,0.842279
1237,0.842192
1238,0.842153
1239,0.842604
1240,0.842651
1241,0.842427
1242,0.84271
1243,0.842717
1244,0.842659
1245,0.842757
1246,0.843027
1247,0.843219
1248,0.843372
1249,0.843525
1250,0.843866
1251,0.843924
1252,0.843842
1253,0.843834
1254,0.843732
1255,0.843775
1256,0.844046
1257,0.843975
1258,0.844069
1259,0.843983
1260,0.843309
1261,0.843321
1262,0.843627
1263,0.843627
1264,0.843873
1265,0.84363
1266,0.843568
1267,0.843301
1268,0.843427
1269,0.843246
1270,0.843297
1271,0.843458
1272,0.84345
1273,0.843407
1274,0.843905
1275,0.843858
1276,0.844116
1277,0.84432
1278,0.844257
1279,0.84412
1280,0.84425
1281,0.84423
1282,0.844328
1283,0.844465
1284,0.844379
1285,0.843627
1286,0.843721
1287,0.843415
1288,0.843062
1289,0.842953
1290,0.843031
1291,0.843054
1292,0.842894
1293,0.843156
1294,0.843243
1295,0.843195
1296,0.842757
1297,0.84334
1298,0.843564
1299,0.843803
1300,0.843952
1301,0.84396
1302,0.844065
1303,0.844026
1304,0.843979
1305,0.843787
1306,0.843877
1307,0.843854
1308,0.843685
1309,0.843646
1310,0.844743
1311,0.844724
1312,0.844559
1313,0.844391
1314,0.844175
1315,0.844238
1316,0.844116
1317,0.844308
1318,0.844261
1319,0.844226
1320,0.844218
1321,0.844367
1322,0.844669
1323,0.844281
1324,0.844269
1325,0.844391
1326,0.844524
1327,0.844673
1328,0.844865
1329,0.845088
1330,0.84501
1331,0.845198
1332,0.845127
1333,0.845339
1334,0.845382
1335,0.845829
1336,0.845801
1337,0.845758
1338,0.845707
1339,0.845907
1340,0.845805
1341,0.845696
1342,0.845739
1343,0.845637
1344,0.845574
1345,0.845986
1346,0.845978
1347,0.846029
1348,0.845848
1349,0.845931
1350,0.846088
1351,0.846162
1352,0.846213
1353,0.846213
1354,0.846052
1355,0.845935
1356,0.846135
1357,0.846123
1358,0.845923
1359,0.846099
1360,0.845872
1361,0.845625
1362,0.84557
1363,0.845551
1364,0.845625
1365,0.845625
1366,0.845864
1367,0.845876
1368,0.8457
1369,0.845257
1370,0.8457
1371,0.845758
1372,0.845719
1373,0.845805
1374,0.845457
1375,0.845453
1376,0.845464
1377,0.845488
1378,0.845641
1379,0.845939
1380,0.846158
1381,0.846033
1382,0.846307
1383,0.846413
1384,0.846456
1385,0.848074
1386,0.848059
1387,0.847835
1388,0.847808
1389,0.847773
1390,0.847824
1391,0.848039
1392,0.847937
1393,0.847796
1394,0.847941
1395,0.848266
1396,0.848235
1397,0.848474
1398,0.848568
1399,0.848454
1400,0.848576
1401,0.848482
1402,0.848451
1403,0.848972
1404,0.849105
1405,0.848921
1406,0.848564
1407,0.84878
1408,0.848886
1409,0.848987
1410,0.847808
1411,0.847929
1412,0.8484
1413,0.848043
1414,0.84836
1415,0.848466
1416,0.848407
1417,0.848443
1418,0.848215
1419,0.84847
1420,0.848298
1421,0.848599
1422,0.848752
1423,0.848882
1424,0.848991
1425,0.848893
1426,0.848666
1427,0.849207
1428,0.848858
1429,0.849144
1430,0.848423
1431,0.84878
1432,0.848713
1433,0.849152
1434,0.848717
1435,0.849904
1436,0.850962
1437,0.850394
1438,0.850974
1439,0.85193
1440,0.851836
1441,0.851703
1442,0.852201
1443,0.852973
1444,0.853541
1445,0.854642
1446,0.857417
1447,0.857503
1448,0.858396
1449,0.858972
1450,0.85918
1451,0.860171
1452,0.860438
1453,0.86063
1454,0.860595
1455,0.861085
1456,0.860795
1457,0.862178
1458,0.86266
1459,0.863647
1460,0.866818
1461,0.86768
1462,0.868064
1463,0.87029
1464,0.871834
1465,0.872245
1466,0.873284
1467,0.874863
1468,0.875372
1469,0.876536
1470,0.878186
1471,0.878735
1472,0.878221
1473,0.87922
1474,0.879585
1475,0.880584
1476,0.880506
1477,0.882128
1478,0.881862
1479,0.881172
1480,0.882265
1481,0.884534
1482,0.886756
1483,0.887293
1484,0.887132
1485,0.889774
1486,0.89071
1487,0.892701
1488,0.893297
1489,0.893042
1490,0.895111
1491,0.896765
1492,0.897407
1493,0.898446
1494,0.900515
1495,0.901659
1496,0.90287
1497,0.901926
1498,0.901444
1499,0.901036
1500,0.900162
1501,0.901859
1502,0.903325
1503,0.904653
1504,0.905652
1505,0.906526
1506,0.907957
1507,0.907604
1508,0.908983
1509,0.909975
1510,0.911135
1511,0.911005
1512,0.912404
1513,0.913443
1514,0.914281
1515,0.913169
1516,0.9128
1517,0.913725
1518,0.913592
1519,0.912553
1520,0.911695
1521,0.908482
1522,0.907874
1523,0.905699
1524,0.905449
1525,0.906142
1526,0.905801
1527,0.905829
1528,0.904837
1529,0.902106
1530,0.900354
1531,0.898238
1532,0.896392
1533,0.894065
1534,0.894504
1535,0.895272
1536,0.894096
1537,0.891443
1538,0.890667
1539,0.888814
1540,0.888343
1541,0.889264
1542,0.888672
1543,0.889825
1544,0.891228
1545,0.895585
1546,0.896067
1547,0.895377
1548,0.897129
1549,0.896702
1550,0.897231
1551,0.900535
1552,0.901753
1553,0.90392
1554,0.905511
1555,0.905288
1556,0.907772
1557,0.908431
1558,0.908266
1559,0.90896
1560,0.90644
1561,0.905985
1562,0.90401
1563,0.899233
1564,0.899426
1565,0.898399
1566,0.899261
1567,0.89981
1568,0.899747
1569,0.900339
1570,0.900295
1571,0.900119
1572,0.900723
1573,0.900378
1574,0.900734
1575,0.902192
1576,0.901557
1577,0.900429
1578,0.899002
1579,0.899825
1580,0.896882
1581,0.894954
1582,0.89408
1583,0.895291
1584,0.894425
1585,0.891565
1586,0.887787
1587,0.887897
1588,0.888335
1589,0.887434
1590,0.887603
1591,0.887689
1592,0.884009
1593,0.879232
1594,0.876995
1595,0.873883
1596,0.871113
1597,0.871218
1598,0.871544
1599,0.872586
1600,0.873636
1601,0.876215
1602,0.880028
1603,0.882324
1604,0.886584
1605,0.890663
1606,0.891177
1607,0.893253
1608,0.894029
1609,0.894876
1610,0.894982
1611,0.895714
1612,0.896867
1613,0.900166
1614,0.903513
1615,0.904398
1616,0.905151
1617,0.903944
1618,0.904759
1619,0.904665
1620,0.903811
1621,0.903493
1622,0.905609
1623,0.905217
1624,0.906487
1625,0.903732
1626,0.901354
1627,0.89816
1628,0.893434
1629,0.887215
1630,0.887262
1631,0.885494
1632,0.883202
1633,0.882453
1634,0.881031
1635,0.88089
1636,0.882763
1637,0.885224
1638,0.887301
1639,0.887415
1640,0.887783
1641,0.888433
1642,0.888672
1643,0.888868
1644,0.889582
1645,0.891306
1646,0.891184
1647,0.892054
1648,0.892242
1649,0.892556
1650,0.893978
1651,0.893524
1652,0.895879
1653,0.89662
1654,0.895609
1655,0.893685
1656,0.890836
1657,0.8891
1658,0.886415
1659,0.887626
1660,0.88852
1661,0.887317
1662,0.890832
1663,0.890992
1664,0.890377
1665,0.893638
1666,0.892866
1667,0.89053
1668,0.891149
1669,0.890467
1670,0.888085
1671,0.887156
1672,0.886533
1673,0.885518
1674,0.884064
1675,0.88098
1676,0.875219
1677,0.86942
1678,0.868095
1679,0.866257
1680,0.859721
1681,0.856421
1682,0.854971
1683,0.854497
1684,0.853537
1685,0.851727
1686,0.853063
1687,0.852616
1688,0.856053
1689,0.856394
1690,0.856758
1691,0.862468
1692,0.865462
1693,0.866649
1694,0.865117
1695,0.862903
1696,0.861821
1697,0.863687
1698,0.865595
1699,0.86284
1700,0.857577
1701,0.85695
1702,0.856884
1703,0.85552
1704,0.854168
1705,0.85563
1706,0.856747
1707,0.857973
1708,0.860548
1709,0.862182
1710,0.857491
1711,0.856676
1712,0.854223
1713,0.854485
1714,0.855594
1715,0.857244
1716,0.860234
1717,0.860505
1718,0.86373
1719,0.86804
1720,0.868707
1721,0.869859
1722,0.873009
1723,0.874714
1724,0.87926
1725,0.883539
1726,0.885377
1727,0.886811
1728,0.889923
1729,0.891659
1730,0.890358
1731,0.882124
1732,0.876199
1733,0.85909
1734,0.850277
1735,0.821486
1736,0.821791
1737,0.816724
1738,0.813597
1739,0.808432
1740,0.795779
1741,0.793063
1742,0.789936
1743,0.766804
1744,0.764723
1745,0.760396
1746,0.763081
1747,0.696102
1748,0.691184
1749,0.689522
1750,0.687347
1751,0.683985
1752,0.632951
1753,0.625541
1754,0.61717
1755,0.611155
1756,0.608153
1757,0.60708
1758,0.600089
1759,0.596883
1760,0.582975
1761,0.580095
1762,0.576337
1763,0.568264
1764,0.564056
1765,0.566701
1766,0.588031
1767,0.599983
1768,0.609787
1769,0.615042
1770,0.623366
1771,0.638527
1772,0.654367
1773,0.664677
1774,0.670348
1775,0.689095
1776,0.705801
1777,0.714046
1778,0.722925
1779,0.731625
1780,0.732428
1781,0.733314
1782,0.732134
1783,0.732283
1784,0.722275
1785,0.720194
1786,0.725257
1787,0.726378
1788,0.723509
1789,0.719618
1790,0.709594
1791,0.701317
1792,0.699288
1793,0.690341
1794,0.683856
1795,0.680344
1796,0.672985
1797,0.665782
1798,0.666162
1799,0.656899
1800,0.661429
1801,0.660958
1802,0.657784
1803,0.654935
1804,0.654833
1805,0.651173
1806,0.64555
1807,0.642685
1808,0.639154
1809,0.634875
1810,0.613373
1811,0.61451
1812,0.611555
1813,0.609537
1814,0.609846
1815,0.607311
1816,0.606217
1817,0.601009
1818,0.591154
1819,0.586636
1820,0.583732
1821,0.57078
1822,0.562786
1823,0.555587
1824,0.547832
1825,0.541445
1826,0.538459
1827,0.534218
1828,0.532576
1829,0.530492
1830,0.536139
1831,0.536918
1832,0.536131
1833,0.528858
1834,0.52481
1835,0.502622
1836,0.507293
1837,0.508245
1838,0.509848
1839,0.510255
1840,0.510745
1841,0.511302
1842,0.508139
1843,0.505083
1844,0.505431
1845,0.505251
1846,0.502637
1847,0.500682
1848,0.501673
1849,0.500071
1850,0.500674
1851,0.503162
1852,0.504389
1853,0.508794
1854,0.512791
1855,0.517446
1856,0.518473
1857,0.520291
1858,0.520142
1859,0.52122
1860,0.519578
1861,0.522701
1862,0.531597
1863,0.535904
1864,0.536636
1865,0.531185
1866,0.533493
1867,0.533035
1868,0.537024
1869,0.539364
1870,0.538925
1871,0.545477
1872,0.552507
1873,0.555869
1874,0.562382
